name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Lactobacillus ultunensis	227945	S	38	1	39	0.00000
Lactobacillus gasseri	1596	S	24	16	40	0.00000
Lactobacillus iners	147802	S	15	0	15	0.00000
Lacticaseibacillus paracasei	1597	S	85	86	171	0.00001
Lacticaseibacillus rhamnosus	47715	S	53	3	56	0.00000
Lacticaseibacillus manihotivorans	88233	S	37	5	42	0.00000
Levilactobacillus brevis	1580	S	71	17	88	0.00001
Levilactobacillus zymae	267363	S	15	2	17	0.00000
Weissella diestrammenae	1162633	S	56	2	58	0.00000
Lactiplantibacillus pentosus	1589	S	23	3	26	0.00000
Lactiplantibacillus plantarum	1590	S	16	14	30	0.00000
Fructilactobacillus ixorae	1750535	S	38	5	43	0.00000
Loigolactobacillus coryniformis	1610	S	38	7	45	0.00000
Loigolactobacillus bifermentans	1607	S	19	2	21	0.00000
Pediococcus argentinicus	480391	S	15	3	18	0.00000
Pediococcus ethanolidurans	319653	S	12	9	21	0.00000
Leuconostoc lactis	1246	S	11	14	25	0.00000
Amylolactobacillus amylophilus	1603	S	46	3	49	0.00000
Liquorilactobacillus hordei	468911	S	24	5	29	0.00000
Liquorilactobacillus satsumensis	259059	S	11	1	12	0.00000
Secundilactobacillus paracollinoides	240427	S	38	6	44	0.00000
Latilactobacillus sakei	1599	S	10	10	20	0.00000
Lentilactobacillus buchneri	1581	S	15	1	16	0.00000
Dellaglioa sp. L3N	3470102	S	24	0	24	0.00000
Agrilactobacillus fermenti	2586909	S	20	0	20	0.00000
Schleiferilactobacillus harbinensis	304207	S	18	0	18	0.00000
Bombilactobacillus folatiphilus	2923362	S	10	0	10	0.00000
Enterococcus faecium	1352	S	3498	6165	9663	0.00066
Enterococcus faecalis	1351	S	87	73	160	0.00001
Enterococcus casseliflavus	37734	S	53	11	64	0.00000
Enterococcus sp. DIV1368d	2774736	S	10	3	13	0.00000
Enterococcus sp. DIV0210g	2774656	S	10	0	10	0.00000
Enterococcus cecorum	44008	S	50	1	51	0.00000
Enterococcus rotai	118060	S	37	0	37	0.00000
Enterococcus raffinosus	71452	S	20	0	20	0.00000
Candidatus Enterococcus clewellii	1834193	S	18	0	18	0.00000
Enterococcus gallinarum	1353	S	13	3	16	0.00000
Vagococcus penaei	633807	S	13	8	21	0.00000
Vagococcus jeotgali	3109030	S	13	20	33	0.00000
Vagococcus lutrae	81947	S	10	1	11	0.00000
Vagococcus carniphilus	218144	S	10	6	16	0.00000
Tetragenococcus osmophilus	526944	S	17	1	18	0.00000
Tetragenococcus halophilus	51669	S	16	0	16	0.00000
Dolosigranulum pigrum	29394	S	117	9	126	0.00001
Granulicatella elegans	137732	S	38	9	47	0.00000
Granulicatella adiacens	46124	S	29	0	29	0.00000
Jeotgalibaca arthritidis	1868794	S	18	1	19	0.00000
Trichococcus flocculiformis	82803	S	15	0	15	0.00000
Trichococcus shcherbakoviae	2094020	S	10	0	10	0.00000
Alloiococcus sp. CFN-8	3416081	S	23	0	23	0.00000
Alkalibacterium putridalgicola	426703	S	16	1	17	0.00000
Tuanshanicoccus yangjingiae	2796928	S	19	3	22	0.00000
Paenibacillus sp. FSL R7-0345	2954535	S	128	42	170	0.00001
Paenibacillus sp. DYY-L-2	3447013	S	111	21	132	0.00001
Paenibacillus sp. 32O-W	1695218	S	108	7	115	0.00001
Paenibacillus sp. FSL K6-1096	2921460	S	82	20	102	0.00001
Paenibacillus sp. FSL K6-2441	2954679	S	70	11	81	0.00001
Paenibacillus sp. 19GGS1-52	2758563	S	68	6	74	0.00001
Paenibacillus sp. JNUCC31	2777983	S	56	35	91	0.00001
Paenibacillus sp. FSL K6-1217	2921466	S	55	57	112	0.00001
Paenibacillus sp. AK002	2937868	S	45	262	307	0.00002
Paenibacillus sp. FSL R7-0216	2921677	S	43	3	46	0.00000
Paenibacillus sp. FSL W8-0194	2921711	S	42	4	46	0.00000
Paenibacillus sp. FSL R7-0331	1536773	S	39	15	54	0.00000
Paenibacillus sp. RUD330	2023772	S	38	2	40	0.00000
Paenibacillus sp. FSL R7-0273	1536772	S	35	15	50	0.00000
Paenibacillus sp. PK3_47	2072642	S	35	4	39	0.00000
Paenibacillus sp. SYP-B4298	2996034	S	34	1	35	0.00000
Paenibacillus sp. JDR-2	324057	S	33	9	42	0.00000
Paenibacillus sp. 481	2835869	S	33	1	34	0.00000
Paenibacillus sp. SN-8-1	3435409	S	32	4	36	0.00000
Paenibacillus sp. SI8	3163026	S	30	1	31	0.00000
Paenibacillus sp. Z6-24	2937871	S	29	3	32	0.00000
Paenibacillus sp. FSL P2-0089	2954526	S	29	245	274	0.00002
Paenibacillus sp. PL2-23	2100729	S	29	3	32	0.00000
Paenibacillus sp. R14(2021)	2859228	S	29	2	31	0.00000
Paenibacillus sp. MBLB4367	3384767	S	27	1	28	0.00000
Paenibacillus sp. S-38	3416710	S	26	5	31	0.00000
Paenibacillus sp. PSB04	2866810	S	23	110	133	0.00001
Paenibacillus sp. N3/727	2925845	S	21	29	50	0.00000
Paenibacillus sp. BIHB 4019	1870819	S	21	6	27	0.00000
Paenibacillus sp. P36	3342538	S	20	13	33	0.00000
Paenibacillus sp. FSL W8-0186	2921709	S	20	22	42	0.00000
Paenibacillus sp. DCT19	2211212	S	20	11	31	0.00000
Paenibacillus sp. FSL W8-0426	2921714	S	20	2	22	0.00000
Paenibacillus sp. MMS20-IR301	2895946	S	20	3	23	0.00000
Paenibacillus sp. URB8-2	2741301	S	20	5	25	0.00000
Paenibacillus sp. H1-7	2282849	S	17	1	18	0.00000
Paenibacillus sp. PAMC21692	2762320	S	17	16	33	0.00000
Paenibacillus sp. BR2-3	3048494	S	15	1	16	0.00000
Paenibacillus sp. HWE-109	1306526	S	13	1	14	0.00000
Paenibacillus sp. strain BS8-2	3569180	S	12	0	12	0.00000
Paenibacillus sp. IHBB 10380	1566358	S	11	1	12	0.00000
Paenibacillus sp. QZ-Y1	3414511	S	11	4	15	0.00000
Paenibacillus chitinolyticus	79263	S	143	10	153	0.00001
Paenibacillus ihbetae	1870820	S	141	94	235	0.00002
Paenibacillus macerans	44252	S	108	6	114	0.00001
Paenibacillus aurantius	2918900	S	95	3	98	0.00001
Paenibacillus silvisoli	3110539	S	94	6	100	0.00001
Paenibacillus donghaensis	414771	S	78	9	87	0.00001
Paenibacillus albicereus	2726185	S	75	25	100	0.00001
Paenibacillus brasilensis	128574	S	71	44	115	0.00001
Paenibacillus hexagrammi	2908839	S	67	3	70	0.00000
Paenibacillus guangzhouensis	1473112	S	58	3	61	0.00000
Paenibacillus durus	44251	S	55	17	72	0.00000
Paenibacillus lutimineralis	2707005	S	54	7	61	0.00000
Paenibacillus konkukensis	2020716	S	38	3	41	0.00000
Paenibacillus rhizovicinus	2704463	S	34	2	36	0.00000
Paenibacillus taichungensis	484184	S	34	90	124	0.00001
Paenibacillus naphthalenovorans	162209	S	31	2	33	0.00000
Paenibacillus dendritiformis	130049	S	30	22	52	0.00000
Paenibacillus riograndensis	483937	S	17	21	38	0.00000
Paenibacillus sabinae	365617	S	26	7	33	0.00000
Paenibacillus albus	2495582	S	25	1	26	0.00000
Paenibacillus algicola	2565926	S	25	1	26	0.00000
Paenibacillus lautus	1401	S	24	70	94	0.00001
Paenibacillus borealis	160799	S	23	14	37	0.00000
Paenibacillus polymyxa	1406	S	23	524	547	0.00004
Paenibacillus elgii	189691	S	21	1	22	0.00000
Paenibacillus beijingensis	1126833	S	20	1	21	0.00000
Paenibacillus jilunlii	682956	S	20	18	38	0.00000
Paenibacillus cellulosilyticus	375489	S	20	1	21	0.00000
Paenibacillus tianjinensis	2810347	S	19	14	33	0.00000
Paenibacillus spongiae	2909671	S	19	1	20	0.00000
Paenibacillus agaridevorans	171404	S	18	21	39	0.00000
Paenibacillus cellulositrophicus	562959	S	17	40	57	0.00000
Paenibacillus hunanensis	539262	S	17	0	17	0.00000
Paenibacillus thiaminolyticus	49283	S	16	9	25	0.00000
Paenibacillus azoreducens	116718	S	16	1	17	0.00000
Paenibacillus yonginensis	1462996	S	16	6	22	0.00000
Paenibacillus lycopersici	2704462	S	15	1	16	0.00000
Paenibacillus glycanilyticus	126569	S	15	4	19	0.00000
Paenibacillus roseipurpureus	2918901	S	15	0	15	0.00000
Paenibacillus stellifer	169760	S	14	1	15	0.00000
Paenibacillus tritici	1873425	S	14	6	20	0.00000
Paenibacillus urinalis	521520	S	13	1	14	0.00000
Paenibacillus alvei	44250	S	12	0	12	0.00000
Paenibacillus lentus	1338368	S	12	1	13	0.00000
Paenibacillus sophorae	1333845	S	11	5	16	0.00000
Paenibacillus physcomitrellae	1619311	S	11	3	14	0.00000
Paenibacillus silvae	1325358	S	10	3	13	0.00000
Brevibacillus ruminantium	2950604	S	99	27	126	0.00001
Brevibacillus composti	2796470	S	72	29	101	0.00001
Brevibacillus sp. TJ4	3234853	S	24	4	28	0.00000
Brevibacillus sp. DP1.3A	2738867	S	21	102	123	0.00001
Brevibacillus sp. WF146	319501	S	13	9	22	0.00000
Brevibacillus brevis	1393	S	36	77	113	0.00001
Brevibacillus marinus	2496837	S	35	3	38	0.00000
Brevibacillus fluminis	511487	S	28	2	30	0.00000
Brevibacillus centrosporus	54910	S	26	5	31	0.00000
Brevibacillus humidisoli	2895522	S	24	2	26	0.00000
Brevibacillus choshinensis	54911	S	12	2	14	0.00000
Cohnella candida	2674991	S	93	7	100	0.00001
Cohnella sp. LGH	1619153	S	46	12	58	0.00000
Cohnella cholangitidis	2598458	S	38	3	41	0.00000
Cohnella abietis	2507935	S	15	0	15	0.00000
Cohnella herbarum	2728023	S	12	1	13	0.00000
Aneurinibacillus uraniidurans	2966586	S	62	59	121	0.00001
Aneurinibacillus soli	1500254	S	10	9	19	0.00000
Aneurinibacillus sp. Ricciae_BoGa-3	3022697	S	10	0	10	0.00000
Thermobacillus composti	377615	S	122	18	140	0.00001
Saccharibacillus brassicae	2583377	S	100	8	108	0.00001
Bacillus cereus	1396	S	190	1667	1857	0.00013
Bacillus thuringiensis	1428	S	38	16	54	0.00000
Bacillus pseudomycoides	64104	S	31	1	32	0.00000
Bacillus anthracis	1392	S	21	383	404	0.00003
Bacillus mycoides	1405	S	20	3	23	0.00000
Bacillus manliponensis	574376	S	20	0	20	0.00000
Bacillus wiedmannii	1890302	S	13	2	15	0.00000
Bacillus sp. Cs-700	2589818	S	63	26	89	0.00001
Bacillus sp. SYJ	2529386	S	52	49	101	0.00001
Bacillus sp. FJAT-18017	1705566	S	19	0	19	0.00000
Bacillus sp. 1NLA3E	666686	S	12	0	12	0.00000
Bacillus sp. NEB1478	3073816	S	10	0	10	0.00000
Bacillus velezensis	492670	S	46	101	147	0.00001
Bacillus amyloliquefaciens	1390	S	12	241	253	0.00002
Bacillus paralicheniformis	1648923	S	30	25	55	0.00000
Bacillus subtilis	1423	S	23	84	107	0.00001
Bacillus infantis	324767	S	42	1	43	0.00000
Bacillus haimaensis	3160967	S	36	1	37	0.00000
Neobacillus sp. FSL H8-0543	2954672	S	95	7	102	0.00001
Neobacillus sp. OS1-32	3070682	S	26	1	27	0.00000
Neobacillus sp. PS3-12	3070677	S	21	1	22	0.00000
Neobacillus sp. SAB-20_R2A	3120519	S	15	11	26	0.00000
Neobacillus novalis	220687	S	150	12	162	0.00001
Neobacillus mesonae	1193713	S	33	1	34	0.00000
Neobacillus oceani	3115292	S	12	0	12	0.00000
Lysinibacillus sp. SGAir0095	2070463	S	79	26	105	0.00001
Lysinibacillus sphaericus	1421	S	12	47	59	0.00000
Lysinibacillus telephonicus	1714840	S	10	0	10	0.00000
Rossellomorea marisflavi	189381	S	126	6	132	0.00001
Rossellomorea sp. FM04394	3243076	S	19	6	25	0.00000
Rossellomorea sp. y25	3118174	S	11	3	14	0.00000
Halobacillus litoralis	45668	S	56	3	59	0.00000
Halobacillus andaensis	1176239	S	36	1	37	0.00000
Halobacillus halophilus	1570	S	14	0	14	0.00000
Halobacillus sp. SY10	3381356	S	10	0	10	0.00000
Virgibacillus halodenitrificans	1482	S	66	15	81	0.00001
Virgibacillus salidurans	2831673	S	17	1	18	0.00000
Salimicrobium sp. PL1-032A	3095364	S	95	1	96	0.00001
Cytobacillus kochii	859143	S	33	11	44	0.00000
Cytobacillus firmus	1399	S	21	2	23	0.00000
Cytobacillus gottheilii	859144	S	13	0	13	0.00000
Mesobacillus foraminis	279826	S	35	1	36	0.00000
Mesobacillus jeotgali	129985	S	20	5	25	0.00000
Mesobacillus maritimus	1643336	S	19	1	20	0.00000
Priestia megaterium	1404	S	38	13	51	0.00000
Priestia filamentosa	1402861	S	31	0	31	0.00000
Peribacillus frigoritolerans	450367	S	31	18	49	0.00000
Peribacillus muralis	264697	S	13	0	13	0.00000
Psychrobacillus sp. AK 1817	2303505	S	28	7	35	0.00000
Psychrobacillus psychrodurans	126157	S	31	2	33	0.00000
Psychrobacillus psychrotolerans	126156	S	11	0	11	0.00000
Niallia oryzisoli	1737571	S	11	1	12	0.00000
Niallia taxi	2499688	S	11	29	40	0.00000
Heyndrickxia coagulans	1398	S	23	25	48	0.00000
Oceanobacillus iheyensis	182710	S	14	12	26	0.00000
Alkalihalophilus pseudofirmus	79885	S	43	3	46	0.00000
Terribacillus sp. FSL K6-0262	2921447	S	23	0	23	0.00000
Terribacillus saccharophilus	361277	S	11	0	11	0.00000
Tepidibacillus marianensis	3131995	S	32	1	33	0.00000
Alkalihalobacillus sp. LMS6	2924034	S	14	0	14	0.00000
Salicibibacter cibi	2743001	S	15	0	15	0.00000
Siminovitchia fortis	254758	S	15	0	15	0.00000
Salisediminibacterium selenitireducens	85683	S	17	0	17	0.00000
Salisediminibacterium beveridgei	632773	S	10	0	10	0.00000
Sediminibacillus dalangtanensis	2729421	S	26	0	26	0.00000
Paraperibacillus marinus	3115295	S	14	6	20	0.00000
Sutcliffiella horikoshii	79883	S	18	1	19	0.00000
Aciduricibacillus chroicocephali	3054939	S	13	0	13	0.00000
Halalkalibacterium halodurans	86665	S	12	0	12	0.00000
Paraliobacillus zengyii	2213194	S	11	0	11	0.00000
Sporosarcina sp. P37	1930546	S	165	83	248	0.00002
Sporosarcina sp. Marseille-Q4943	2942204	S	32	3	35	0.00000
Sporosarcina sp. FSL K6-3508	2921557	S	14	1	15	0.00000
Sporosarcina jeotgali	3020056	S	34	5	39	0.00000
Sporosarcina pasteurii	1474	S	25	9	34	0.00000
Sporosarcina thermotolerans	633404	S	14	3	17	0.00000
Sporosarcina ureae	1571	S	10	1	11	0.00000
Planococcus sp. X10-3	3061240	S	38	2	40	0.00000
Planococcus rifietoensis	200991	S	36	49	85	0.00001
Planococcus halotolerans	2233542	S	22	1	23	0.00000
Planococcus koreensis	112331	S	14	0	14	0.00000
Planococcus shixiaomingii	3058393	S	10	0	10	0.00000
Paenisporosarcina sp. FSL H8-0542	2921401	S	30	5	35	0.00000
Ureibacillus sp. FSL K6-8385	2954684	S	22	7	29	0.00000
Ureibacillus thermophilus	367743	S	12	4	16	0.00000
Jeotgalibacillus malaysiensis	1508404	S	22	1	23	0.00000
Staphylococcus aureus	1280	S	56	122	178	0.00001
Staphylococcus pseudintermedius	283734	S	48	5	53	0.00000
Staphylococcus rostri	522262	S	47	6	53	0.00000
Staphylococcus epidermidis	1282	S	28	3	31	0.00000
Staphylococcus simulans	1286	S	10	0	10	0.00000
Staphylococcus capitis	29388	S	10	1	11	0.00000
Mammaliicoccus sciuri	1296	S	29	2	31	0.00000
Macrococcus brunensis	198483	S	14	1	15	0.00000
Salinicoccus bachuensis	3136731	S	12	0	12	0.00000
Macrococcoides caseolyticum	69966	S	24	21	45	0.00000
Alicyclobacillus acidocaldarius	405212	S	98	6	104	0.00001
Alicyclobacillus sp. ALC3	2796143	S	58	15	73	0.00000
Alicyclobacillus sp. TC	2606450	S	10	2	12	0.00000
Alicyclobacillus cycloheptanicus	1457	S	20	5	25	0.00000
Alicyclobacillus acidoterrestris	1450	S	19	20	39	0.00000
Alicyclobacillus fastidiosus	392011	S	12	11	23	0.00000
Tumebacillus avium	1903704	S	108	9	117	0.00001
Tumebacillus algifaecis	1214604	S	18	1	19	0.00000
Kyrpidia tusciae	33943	S	33	43	76	0.00001
Effusibacillus dendaii	2743772	S	19	0	19	0.00000
Geobacillus thermocatenulatus	33938	S	14	210	224	0.00002
Thermaerobacillus caldiproteolyticus	247480	S	115	9	124	0.00001
Parageobacillus genomosp. 1	1295642	S	35	17	52	0.00000
Anoxybacteroides amylolyticum	294699	S	44	3	47	0.00000
Listeria monocytogenes	1639	S	70	43	113	0.00001
Listeria grayi	1641	S	43	3	46	0.00000
Listeria ivanovii	1638	S	14	1	15	0.00000
Paenilisteria newyorkensis	1497681	S	67	8	75	0.00001
Staphylospora marina	2490858	S	70	1	71	0.00000
Polycladomyces abyssicola	1125966	S	56	1	57	0.00000
Novibacillus thermophilus	1471761	S	43	1	44	0.00000
Kroppenstedtia eburnea	714067	S	27	0	27	0.00000
Laceyella sacchari	37482	S	14	0	14	0.00000
Exiguobacterium acetylicum	41170	S	21	42	63	0.00000
Exiguobacterium profundum	307643	S	19	46	65	0.00000
Hydrogenibacillus sp. N12	2866627	S	22	0	22	0.00000
Fictibacillus enclensis	1017270	S	20	2	22	0.00000
Fictibacillus sp. KU28468	2991053	S	14	1	15	0.00000
Pseudalkalibacillus sp. A8	3382641	S	12	0	12	0.00000
Gemella haemolysans	1379	S	18	4	22	0.00000
Gemella morbillorum	29391	S	12	5	17	0.00000
Gemella sanguinis	84135	S	11	4	15	0.00000
Sporolactobacillus terrae	269673	S	14	0	14	0.00000
Guptibacillus hwajinpoensis	208199	S	10	1	11	0.00000
Holdemania massiliensis	1468449	S	6670	706	7376	0.00050
Hoskinsella hominis	2764325	S	861	156	1017	0.00007
Longicatena caecimuris	1796635	S	334	75	409	0.00003
Allobaculum sp. Allo2	2853432	S	103	7	110	0.00001
Allobaculum mucilyticum	2834459	S	55	7	62	0.00000
Faecalibaculum rodentium	1702221	S	154	2	156	0.00001
Massilimicrobiota timonensis	1776392	S	82	513	595	0.00004
Amedibacterium intestinale	2583452	S	68	11	79	0.00001
Intestinibaculum porci	2487118	S	40	0	40	0.00000
Solobacterium moorei	102148	S	35	8	43	0.00000
Erysipelothrix sp. HDW6B	2714929	S	10	1	11	0.00000
Allocoprobacillus halotolerans	2944914	S	24	1	25	0.00000
Bulleidia sp. zg-1006	2806552	S	13	0	13	0.00000
Faecalibacillus intestinalis	1982626	S	847	159	1006	0.00007
Thomasclavelia ramosa	1547	S	567	43	610	0.00004
Erysipelatoclostridium sp. An173	1965571	S	154	13	167	0.00001
Thomasclavelia spiroformis	29348	S	10	0	10	0.00000
Catenibacterium mitsuokai	100886	S	85	15	100	0.00001
Catenibacterium sp. co_0103	2478954	S	17	4	21	0.00000
Tannockella kyphosi	2899121	S	13	0	13	0.00000
Turicibacter bilis	2735723	S	162	209	371	0.00003
Turicibacter sp. TJ11	2806443	S	11	0	11	0.00000
Murdochiella vaginalis	1852373	S	1244	254	1498	0.00010
Parvimonas micra	33033	S	43	51	94	0.00001
Parvimonas parva	2769485	S	27	16	43	0.00000
Peptoniphilus equinus	3016343	S	59	6	65	0.00000
Peptoniphilus harei	54005	S	14	19	33	0.00000
Aedoeadaptatus ivorii	54006	S	91	8	99	0.00001
Helcococcus ovis	72026	S	53	7	60	0.00000
Miniphocaeibacter halophilus	2931922	S	49	2	51	0.00000
Finegoldia magna	1260	S	20	10	30	0.00000
Microaceticoccus formicicus	3118105	S	14	0	14	0.00000
Tissierella carlieri	689904	S	132	4	136	0.00001
Gudongella oleilytica	1582259	S	22	0	22	0.00000
Acidilutibacter cellobiosedens	2507161	S	152	10	162	0.00001
Gottschalkia acidurici	1556	S	67	1	68	0.00000
Schnuerera ultunensis	45497	S	14	0	14	0.00000
Caloranaerobacter azorensis	116090	S	17	0	17	0.00000
Sporanaerobacter sp.	2010183	S	17	0	17	0.00000
Sedimentibacter sp. zth1	2816908	S	51	64	115	0.00001
Sedimentibacter sp. MB31-C6	3109366	S	10	29	39	0.00000
Ezakiella coagulans	46507	S	54	28	82	0.00001
Geochorda subterranea	3109564	S	212	8	220	0.00001
Carboxydichorda subterranea	3109565	S	92	3	95	0.00001
Limnochorda pilosa	1555112	S	62	1	63	0.00000
Caldicellulosiruptor bescii	31899	S	77	32	109	0.00001
Caldicellulosiruptor owensensis	55205	S	20	2	22	0.00000
Candidatus Contubernalis alkaliaceticus	338645	S	13	0	13	0.00000
Bifidobacterium adolescentis	1680	S	301702	175834	477536	0.03251
Bifidobacterium longum	216816	S	64083	50845	114928	0.00782
Bifidobacterium bifidum	1681	S	59567	85952	145519	0.00991
Bifidobacterium catenulatum	1686	S	2460	1109	3569	0.00024
Bifidobacterium pseudocatenulatum	28026	S	1181	397	1578	0.00011
Bifidobacterium dentium	1689	S	676	26	702	0.00005
Bifidobacterium breve	1685	S	661	325	986	0.00007
Bifidobacterium angulatum	1683	S	373	27	400	0.00003
Bifidobacterium sp. ESL0790	2983233	S	86	8	94	0.00001
Bifidobacterium sp. ESL0769	2983229	S	49	12	61	0.00000
Bifidobacterium sp. ESL0775	2983230	S	22	3	25	0.00000
Bifidobacterium sp. ESL0764	2983228	S	19	74	93	0.00001
Bifidobacterium sp. ESL0690	2983214	S	16	4	20	0.00000
Bifidobacterium animalis	28025	S	184	15137	15321	0.00104
Bifidobacterium thermophilum	33905	S	149	3	152	0.00001
Bifidobacterium pseudolongum	1694	S	112	6	118	0.00001
Bifidobacterium scardovii	158787	S	105	4	109	0.00001
Bifidobacterium saguini	762210	S	95	23	118	0.00001
Bifidobacterium pullorum	78448	S	63	3	66	0.00000
Bifidobacterium imperatoris	2020965	S	58	14	72	0.00000
Bifidobacterium actinocoloniiforme	638619	S	56	0	56	0.00000
Bifidobacterium eulemuris	1765219	S	47	6	53	0.00000
Bifidobacterium subtile	77635	S	43	1	44	0.00000
Bifidobacterium asteroides	1684	S	43	10	53	0.00000
Bifidobacterium crudilactis	327277	S	30	1	31	0.00000
Bifidobacterium lemurum	1603886	S	20	2	22	0.00000
Bifidobacterium coryneforme	1687	S	17	0	17	0.00000
Bifidobacterium fermentum	3059035	S	12	0	12	0.00000
Bifidobacterium aquikefiricola	3059038	S	11	0	11	0.00000
Bombiscardovia apis	2932182	S	17	0	17	0.00000
Scardovia wiggsiae	230143	S	10	0	10	0.00000
Parascardovia denticolens	78258	S	10	0	10	0.00000
Mycobacterium canetti	78331	S	6089	850	6939	0.00047
Mycobacterium sp. Dal123C01	3457577	S	72	2	74	0.00001
Mycobacterium sp. BMJ-28	3567998	S	66	3	69	0.00000
Mycobacterium sp. NBC_00419	2975989	S	59	4	63	0.00000
Mycobacterium sp. HUMS_1102779	3383487	S	40	2	42	0.00000
Mycobacterium sp. SMC-14	3385968	S	37	3	40	0.00000
Mycobacterium sp. ITM-2016-00318	2099693	S	35	1	36	0.00000
Mycobacterium sp. DL440	2675523	S	20	1	21	0.00000
Mycobacterium sp. DL592	2675524	S	20	1	21	0.00000
Mycobacterium sp. WMMD1722	3404117	S	18	0	18	0.00000
Mycobacterium sp. AMU20-3851	3122055	S	13	0	13	0.00000
Mycobacterium sp. PDNC021	3391399	S	12	1	13	0.00000
Mycobacterium heidelbergense	53376	S	23	1	24	0.00000
Mycobacterium lentiflavum	141349	S	14	0	14	0.00000
Mycobacterium saskatchewanense	220927	S	14	0	14	0.00000
Mycobacterium kubicae	120959	S	13	0	13	0.00000
Mycobacterium mantenii	560555	S	10	0	10	0.00000
Mycobacterium paraintracellulare	1138383	S	10	26	36	0.00000
Mycobacterium spongiae	886343	S	43	0	43	0.00000
Mycobacterium noviomagense	459858	S	38	1	39	0.00000
Mycobacterium adipatum	1682113	S	37	2	39	0.00000
Mycobacterium xenopi	1789	S	22	0	22	0.00000
Mycobacterium pumcae	3073562	S	21	0	21	0.00000
Mycobacterium basiliense	2094119	S	20	0	20	0.00000
Mycobacterium riyadhense	486698	S	15	0	15	0.00000
Mycobacterium dioxanotrophicus	482462	S	12	0	12	0.00000
Mycobacterium malmoense	1780	S	12	0	12	0.00000
Mycobacterium lacus	169765	S	11	0	11	0.00000
Mycobacterium decipiens	1430326	S	10	0	10	0.00000
Mycolicibacterium madagascariense	212765	S	55	7	62	0.00000
Mycolicibacterium alvei	67081	S	47	17	64	0.00000
Mycolicibacterium rufum	318424	S	46	18	64	0.00000
Mycolicibacterium phlei	1771	S	43	14	57	0.00000
Mycolicibacterium confluentis	28047	S	41	5	46	0.00000
Mycolicibacterium sp. YH-1	2908837	S	10	3	13	0.00000
Mycolicibacterium iranicum	912594	S	34	7	41	0.00000
